data\images\english_setter_123.jpg,171,166,260,239,english_setter
data\images\yorkshire_terrier_16.jpg,205,106,318,238,yorkshire_terrier
data\images\Abyssinian_140.jpg,231,87,323,154,abyssinian
data\images\keeshond_114.jpg,217,13,381,210,keeshond
data\images\staffordshire_bull_terrier_16.jpg,15,17,483,372,staffordshire_bull_terrier
data\images\basset_hound_102.jpg,1,1,450,332,basset_hound
data\images\Abyssinian_102.jpg,23,27,325,320,abyssinian
data\images\boxer_138.jpg,44,49,269,236,boxer
data\images\leonberger_118.jpg,147,42,380,271,leonberger
data\images\pomeranian_108.jpg,168,18,326,231,pomeranian
data\images\havanese_133.jpg,139,133,271,247,havanese
data\images\pomeranian_189.jpg,97,21,173,102,pomeranian
data\images\samoyed_166.jpg,229,40,319,161,samoyed
data\images\Siamese_149.jpg,227,33,431,245,siamese
data\images\great_pyrenees_179.jpg,170,63,310,174,great_pyrenees
data\images\basset_hound_14.jpg,74,12,477,263,basset_hound
data\images\havanese_176.jpg,17,188,141,303,havanese
data\images\great_pyrenees_110.jpg,76,21,183,139,great_pyrenees
data\images\german_shorthaired_113.jpg,63,16,453,339,german_shorthaired
data\images\basset_hound_160.jpg,77,6,282,269,basset_hound
data\images\english_cocker_spaniel_115.jpg,157,3,294,149,english_cocker_spaniel
data\images\Egyptian_Mau_122.jpg,36,5,99,67,egyptian_mau
data\images\american_pit_bull_terrier_166.jpg,81,52,183,163,american_pit_bull_terrier
data\images\Bombay_14.jpg,104,9,138,46,bombay
data\images\British_Shorthair_166.jpg,189,130,269,212,british_shorthair
data\images\japanese_chin_107.jpg,124,40,484,273,japanese_chin
data\images\yorkshire_terrier_136.jpg,155,38,229,127,yorkshire_terrier
data\images\beagle_103.jpg,150,62,317,225,beagle
data\images\scottish_terrier_165.jpg,159,27,300,238,scottish_terrier
data\images\Birman_142.jpg,233,62,435,249,birman
data\images\Persian_11.jpg,10,1,343,300,persian
data\images\Bombay_115.jpg,44,87,234,335,bombay
data\images\Sphynx_175.jpg,92,81,240,245,sphynx
data\images\Egyptian_Mau_11.jpg,87,1,332,428,egyptian_mau
data\images\basset_hound_167.jpg,139,70,365,256,basset_hound
data\images\german_shorthaired_112.jpg,127,51,266,188,german_shorthaired
data\images\basset_hound_165.jpg,32,16,271,300,basset_hound
data\images\miniature_pinscher_18.jpg,135,47,232,186,miniature_pinscher
data\images\english_cocker_spaniel_11.jpg,125,12,428,344,english_cocker_spaniel
data\images\english_cocker_spaniel_174.jpg,83,19,284,233,english_cocker_spaniel
data\images\yorkshire_terrier_109.jpg,74,1,339,323,yorkshire_terrier
data\images\Siamese_174.jpg,141,78,250,224,siamese
data\images\staffordshire_bull_terrier_10.jpg,90,28,321,302,staffordshire_bull_terrier
data\images\english_cocker_spaniel_179.jpg,30,16,235,185,english_cocker_spaniel
data\images\Birman_190.jpg,113,83,244,214,birman
data\images\Ragdoll_148.jpg,62,34,318,264,ragdoll
data\images\american_bulldog_187.jpg,35,82,315,254,american_bulldog
data\images\samoyed_151.jpg,120,58,297,207,samoyed
data\images\saint_bernard_155.jpg,191,32,469,264,saint_bernard
data\images\wheaten_terrier_103.jpg,1,33,261,306,wheaten_terrier
data\images\chihuahua_180.jpg,36,19,154,138,chihuahua
data\images\British_Shorthair_151.jpg,177,73,248,146,british_shorthair
data\images\newfoundland_105.jpg,108,132,261,253,newfoundland
data\images\pug_192.jpg,30,31,149,128,pug
data\images\wheaten_terrier_173.jpg,135,134,261,249,wheaten_terrier
data\images\samoyed_109.jpg,125,56,250,232,samoyed
data\images\Abyssinian_190.jpg,45,41,136,138,abyssinian
data\images\Bengal_173.jpg,17,11,70,67,bengal
data\images\leonberger_12.jpg,138,20,342,255,leonberger
data\images\samoyed_190.jpg,142,141,223,256,samoyed
data\images\great_pyrenees_185.jpg,108,32,361,312,great_pyrenees
data\images\great_pyrenees_151.jpg,153,52,284,161,great_pyrenees
data\images\boxer_183.jpg,190,80,327,177,boxer
data\images\Maine_Coon_110.jpg,66,48,273,314,maine_coon
data\images\scottish_terrier_156.jpg,194,47,307,262,scottish_terrier
data\images\pomeranian_150.jpg,69,19,181,164,pomeranian
data\images\japanese_chin_165.jpg,63,15,250,162,japanese_chin
data\images\havanese_115.jpg,103,26,392,236,havanese
data\images\japanese_chin_115.jpg,243,124,369,216,japanese_chin
data\images\Bombay_137.jpg,189,62,324,203,bombay
data\images\Maine_Coon_131.jpg,225,78,381,277,maine_coon
data\images\pomeranian_148.jpg,96,24,168,106,pomeranian
data\images\american_pit_bull_terrier_119.jpg,67,63,181,164,american_pit_bull_terrier
data\images\havanese_170.jpg,227,83,302,140,havanese
data\images\great_pyrenees_169.jpg,88,35,336,281,great_pyrenees
data\images\english_setter_108.jpg,224,133,307,215,english_setter
data\images\german_shorthaired_106.jpg,47,104,292,256,german_shorthaired
data\images\newfoundland_181.jpg,133,8,419,314,newfoundland
data\images\British_Shorthair_189.jpg,148,145,394,412,british_shorthair
data\images\Egyptian_Mau_195.jpg,238,139,440,354,egyptian_mau
data\images\havanese_108.jpg,60,37,286,215,havanese
data\images\Egyptian_Mau_124.jpg,180,7,259,95,egyptian_mau
data\images\american_bulldog_173.jpg,156,46,492,250,american_bulldog
data\images\wheaten_terrier_120.jpg,181,41,335,185,wheaten_terrier
data\images\Siamese_14.jpg,65,58,180,166,siamese
data\images\scottish_terrier_16.jpg,260,32,421,318,scottish_terrier
data\images\american_pit_bull_terrier_114.jpg,33,34,177,178,american_pit_bull_terrier
data\images\miniature_pinscher_172.jpg,136,45,214,109,miniature_pinscher
data\images\British_Shorthair_18.jpg,1,1,359,319,british_shorthair
data\images\great_pyrenees_109.jpg,33,63,179,180,great_pyrenees
data\images\basset_hound_12.jpg,131,80,314,338,basset_hound
data\images\yorkshire_terrier_137.jpg,111,44,181,112,yorkshire_terrier
data\images\havanese_123.jpg,20,52,347,352,havanese
data\images\Persian_129.jpg,121,32,250,171,persian
data\images\Maine_Coon_109.jpg,285,1,433,170,maine_coon
data\images\havanese_102.jpg,82,33,407,288,havanese
data\images\german_shorthaired_149.jpg,135,111,228,184,german_shorthaired
data\images\samoyed_113.jpg,222,74,302,186,samoyed
data\images\scottish_terrier_169.jpg,43,1,399,293,scottish_terrier
data\images\Ragdoll_158.jpg,368,8,480,122,ragdoll
data\images\beagle_176.jpg,46,46,331,335,beagle
data\images\Maine_Coon_16.jpg,249,9,316,80,maine_coon
data\images\miniature_pinscher_152.jpg,131,21,220,122,miniature_pinscher
data\images\Ragdoll_134.jpg,27,63,281,283,ragdoll
data\images\samoyed_168.jpg,95,41,199,174,samoyed
data\images\beagle_177.jpg,95,1,436,368,beagle
data\images\great_pyrenees_115.jpg,172,117,284,222,great_pyrenees
data\images\Ragdoll_103.jpg,316,64,407,161,ragdoll
data\images\leonberger_170.jpg,330,80,425,194,leonberger
data\images\British_Shorthair_185.jpg,166,39,360,234,british_shorthair
data\images\Persian_114.jpg,81,80,275,278,persian
data\images\Persian_121.jpg,1,42,328,308,persian
data\images\american_pit_bull_terrier_125.jpg,4,12,156,139,american_pit_bull_terrier
data\images\miniature_pinscher_105.jpg,51,37,397,309,miniature_pinscher
data\images\keeshond_10.jpg,58,46,289,370,keeshond
data\images\saint_bernard_176.jpg,112,58,191,133,saint_bernard
data\images\Bengal_129.jpg,1,67,281,281,bengal
data\images\Birman_148.jpg,97,28,229,195,birman
data\images\pomeranian_12.jpg,186,1,418,284,pomeranian
data\images\Siamese_187.jpg,79,42,241,232,siamese
data\images\Persian_103.jpg,110,48,403,258,persian
data\images\pomeranian_118.jpg,80,59,149,160,pomeranian
data\images\havanese_162.jpg,95,58,381,270,havanese
data\images\beagle_15.jpg,169,124,282,214,beagle
data\images\Bombay_19.jpg,117,25,314,227,bombay
data\images\american_pit_bull_terrier_118.jpg,73,34,218,143,american_pit_bull_terrier
data\images\Abyssinian_176.jpg,65,16,243,175,abyssinian
data\images\great_pyrenees_138.jpg,102,26,176,88,great_pyrenees
data\images\samoyed_174.jpg,254,60,375,188,samoyed
data\images\shiba_inu_183.jpg,117,114,199,206,shiba_inu
data\images\great_pyrenees_166.jpg,298,27,431,145,great_pyrenees
data\images\beagle_130.jpg,65,185,188,284,beagle
data\images\great_pyrenees_137.jpg,201,117,407,289,great_pyrenees
data\images\saint_bernard_180.jpg,271,62,384,167,saint_bernard
data\images\havanese_114.jpg,76,207,187,324,havanese
data\images\Bombay_127.jpg,51,79,215,228,bombay
data\images\yorkshire_terrier_125.jpg,52,30,132,107,yorkshire_terrier
data\images\staffordshire_bull_terrier_183.jpg,229,125,318,222,staffordshire_bull_terrier
data\images\pug_107.jpg,127,171,189,220,pug
data\images\newfoundland_130.jpg,123,131,258,240,newfoundland
data\images\Ragdoll_189.jpg,120,11,250,150,ragdoll
data\images\Bengal_157.jpg,28,28,237,231,bengal
data\images\basset_hound_141.jpg,78,19,382,288,basset_hound
data\images\basset_hound_158.jpg,175,113,255,188,basset_hound
data\images\Abyssinian_11.jpg,43,57,94,105,abyssinian
data\images\pomeranian_132.jpg,133,2,218,104,pomeranian
data\images\Abyssinian_108.jpg,50,14,336,304,abyssinian
data\images\chihuahua_135.jpg,18,2,117,128,chihuahua
data\images\Persian_111.jpg,96,76,251,199,persian
data\images\basset_hound_137.jpg,10,247,155,334,basset_hound
data\images\chihuahua_155.jpg,55,14,199,115,chihuahua
data\images\staffordshire_bull_terrier_111.jpg,83,20,282,219,staffordshire_bull_terrier
data\images\chihuahua_170.jpg,42,13,263,192,chihuahua
data\images\yorkshire_terrier_121.jpg,42,23,170,134,yorkshire_terrier
data\images\Bengal_158.jpg,109,7,151,57,bengal
data\images\great_pyrenees_114.jpg,254,202,336,288,great_pyrenees
data\images\newfoundland_190.jpg,78,109,283,284,newfoundland
data\images\staffordshire_bull_terrier_172.jpg,130,85,330,260,staffordshire_bull_terrier
data\images\leonberger_121.jpg,162,60,305,208,leonberger
data\images\boxer_125.jpg,256,110,340,193,boxer
data\images\Ragdoll_101.jpg,73,37,231,209,ragdoll
data\images\Ragdoll_162.jpg,205,127,295,211,ragdoll
data\images\miniature_pinscher_146.jpg,126,1,250,182,miniature_pinscher
data\images\Bengal_176.jpg,71,1,182,109,bengal
data\images\english_setter_188.jpg,211,102,279,195,english_setter
data\images\beagle_141.jpg,106,157,208,255,beagle
data\images\japanese_chin_169.jpg,243,71,483,279,japanese_chin
data\images\boxer_16.jpg,114,120,275,268,boxer
data\images\samoyed_155.jpg,186,39,253,127,samoyed
data\images\Ragdoll_195.jpg,152,18,342,220,ragdoll
data\images\Persian_125.jpg,101,30,376,277,persian
data\images\Egyptian_Mau_128.jpg,42,17,104,85,egyptian_mau
data\images\newfoundland_166.jpg,46,95,157,199,newfoundland
data\images\Abyssinian_179.jpg,73,18,184,130,abyssinian
data\images\basset_hound_154.jpg,185,100,488,341,basset_hound
data\images\pug_123.jpg,49,111,195,266,pug
data\images\Russian_Blue_193.jpg,132,80,248,209,russian_blue
data\images\american_pit_bull_terrier_103.jpg,25,16,347,333,american_pit_bull_terrier
data\images\boxer_119.jpg,211,131,276,195,boxer
data\images\great_pyrenees_127.jpg,204,150,276,211,great_pyrenees
data\images\Bombay_102.jpg,190,27,245,91,bombay
data\images\yorkshire_terrier_105.jpg,171,51,292,203,yorkshire_terrier
data\images\Bombay_145.jpg,297,24,478,185,bombay
data\images\Russian_Blue_188.jpg,128,103,186,170,russian_blue
data\images\leonberger_120.jpg,163,91,348,242,leonberger
data\images\american_bulldog_110.jpg,224,91,361,253,american_bulldog
data\images\wheaten_terrier_108.jpg,31,31,271,236,wheaten_terrier
data\images\Bombay_185.jpg,98,25,175,95,bombay
data\images\pomeranian_15.jpg,184,43,319,210,pomeranian
data\images\leonberger_160.jpg,60,67,334,315,leonberger
data\images\Bengal_100.jpg,180,19,334,181,bengal
data\images\Russian_Blue_185.jpg,70,7,306,279,russian_blue
data\images\British_Shorthair_155.jpg,171,98,304,230,british_shorthair
data\images\german_shorthaired_101.jpg,65,105,272,312,german_shorthaired
data\images\Russian_Blue_197.jpg,297,80,433,230,russian_blue
data\images\Bombay_161.jpg,187,1,380,214,bombay
data\images\Russian_Blue_170.jpg,86,73,189,172,russian_blue
data\images\Sphynx_203.jpg,109,173,205,274,sphynx
data\images\wheaten_terrier_134.jpg,131,20,356,247,wheaten_terrier
data\images\scottish_terrier_174.jpg,87,56,372,389,scottish_terrier
data\images\Ragdoll_135.jpg,85,14,261,195,ragdoll
data\images\newfoundland_13.jpg,91,127,187,225,newfoundland
data\images\wheaten_terrier_121.jpg,84,19,471,300,wheaten_terrier
data\images\wheaten_terrier_101.jpg,163,89,271,213,wheaten_terrier
data\images\staffordshire_bull_terrier_13.jpg,92,87,191,178,staffordshire_bull_terrier
data\images\pug_170.jpg,84,7,240,114,pug
data\images\Egyptian_Mau_157.jpg,84,15,269,227,egyptian_mau
data\images\havanese_177.jpg,99,33,287,188,havanese
data\images\miniature_pinscher_14.jpg,183,192,312,370,miniature_pinscher
data\images\german_shorthaired_132.jpg,201,147,345,287,german_shorthaired
data\images\scottish_terrier_188.jpg,170,10,308,177,scottish_terrier
data\images\american_pit_bull_terrier_167.jpg,34,35,202,159,american_pit_bull_terrier
data\images\miniature_pinscher_170.jpg,82,28,168,109,miniature_pinscher
data\images\staffordshire_bull_terrier_165.jpg,165,73,356,235,staffordshire_bull_terrier
data\images\pug_102.jpg,47,19,370,294,pug
data\images\leonberger_114.jpg,147,76,288,211,leonberger
data\images\Maine_Coon_128.jpg,117,66,230,195,maine_coon
data\images\pomeranian_126.jpg,109,53,169,126,pomeranian
data\images\german_shorthaired_162.jpg,176,72,238,137,german_shorthaired
data\images\Russian_Blue_169.jpg,129,38,243,182,russian_blue
data\images\keeshond_110.jpg,206,43,403,302,keeshond
data\images\american_bulldog_151.jpg,57,26,417,278,american_bulldog
data\images\boxer_153.jpg,117,1,347,251,boxer
data\images\english_cocker_spaniel_178.jpg,50,118,313,405,english_cocker_spaniel
data\images\Sphynx_180.jpg,73,45,289,262,sphynx
data\images\japanese_chin_104.jpg,191,13,385,146,japanese_chin
data\images\yorkshire_terrier_179.jpg,103,68,305,235,yorkshire_terrier
data\images\Siamese_150.jpg,300,2,489,204,siamese
data\images\Persian_191.jpg,229,36,315,132,persian
data\images\basset_hound_113.jpg,204,81,380,296,basset_hound
data\images\Birman_146.jpg,190,14,260,91,birman
data\images\keeshond_13.jpg,139,235,210,310,keeshond
data\images\miniature_pinscher_189.jpg,63,1,224,188,miniature_pinscher
data\images\Egyptian_Mau_118.jpg,45,4,155,115,egyptian_mau
data\images\Bombay_193.jpg,96,16,196,128,bombay
data\images\japanese_chin_142.jpg,120,19,367,235,japanese_chin
data\images\yorkshire_terrier_124.jpg,22,8,206,159,yorkshire_terrier
data\images\boxer_145.jpg,178,167,290,275,boxer
data\images\yorkshire_terrier_181.jpg,72,162,304,340,yorkshire_terrier
data\images\miniature_pinscher_142.jpg,50,59,152,175,miniature_pinscher
data\images\Sphynx_196.jpg,138,107,259,227,sphynx
data\images\great_pyrenees_116.jpg,64,64,266,282,great_pyrenees
data\images\scottish_terrier_113.jpg,50,41,273,294,scottish_terrier
data\images\keeshond_157.jpg,198,28,310,169,keeshond
data\images\Sphynx_112.jpg,131,42,270,224,sphynx
data\images\leonberger_165.jpg,122,12,250,122,leonberger
data\images\miniature_pinscher_163.jpg,58,14,221,146,miniature_pinscher
data\images\shiba_inu_121.jpg,75,92,232,272,shiba_inu
data\images\german_shorthaired_153.jpg,106,91,248,182,german_shorthaired
data\images\Bombay_10.jpg,150,1,348,222,bombay
data\images\keeshond_128.jpg,244,80,343,152,keeshond
data\images\english_cocker_spaniel_133.jpg,7,13,267,262,english_cocker_spaniel
data\images\yorkshire_terrier_151.jpg,35,1,225,177,yorkshire_terrier
data\images\Egyptian_Mau_16.jpg,141,1,213,72,egyptian_mau
data\images\pug_178.jpg,37,27,181,126,pug
data\images\havanese_165.jpg,143,94,302,214,havanese
data\images\Siamese_147.jpg,134,34,325,235,siamese
data\images\miniature_pinscher_130.jpg,122,27,195,116,miniature_pinscher
data\images\boxer_180.jpg,179,28,393,219,boxer
data\images\Ragdoll_155.jpg,297,62,393,165,ragdoll
data\images\chihuahua_182.jpg,61,9,144,82,chihuahua
data\images\Siamese_114.jpg,88,78,265,266,siamese
data\images\Persian_107.jpg,287,48,484,231,persian
data\images\american_pit_bull_terrier_141.jpg,25,35,182,186,american_pit_bull_terrier
data\images\japanese_chin_18.jpg,134,7,499,279,japanese_chin
data\images\Abyssinian_192.jpg,133,5,239,110,abyssinian
data\images\miniature_pinscher_116.jpg,95,52,213,130,miniature_pinscher
data\images\american_pit_bull_terrier_171.jpg,171,75,259,189,american_pit_bull_terrier
data\images\pomeranian_133.jpg,114,52,212,180,pomeranian
data\images\english_cocker_spaniel_173.jpg,57,70,223,225,english_cocker_spaniel
data\images\Birman_114.jpg,68,2,423,342,birman
data\images\Sphynx_201.jpg,150,2,329,207,sphynx
data\images\Russian_Blue_127.jpg,63,73,267,312,russian_blue
data\images\boxer_101.jpg,6,12,442,450,boxer
data\images\american_bulldog_192.jpg,67,125,237,358,american_bulldog
data\images\chihuahua_103.jpg,29,46,327,269,chihuahua
data\images\american_bulldog_152.jpg,133,12,423,301,american_bulldog
data\images\Abyssinian_137.jpg,593,108,1017,549,abyssinian
data\images\great_pyrenees_149.jpg,199,87,302,174,great_pyrenees
data\images\Abyssinian_103.jpg,241,68,362,196,abyssinian
data\images\newfoundland_15.jpg,87,26,288,249,newfoundland
data\images\english_cocker_spaniel_151.jpg,70,23,292,213,english_cocker_spaniel
data\images\Maine_Coon_141.jpg,282,40,374,131,maine_coon
data\images\american_bulldog_161.jpg,5,1,438,333,american_bulldog
data\images\staffordshire_bull_terrier_129.jpg,109,127,217,293,staffordshire_bull_terrier
data\images\keeshond_11.jpg,107,54,245,232,keeshond
data\images\keeshond_102.jpg,281,65,387,202,keeshond
data\images\keeshond_139.jpg,181,46,333,245,keeshond
data\images\pug_139.jpg,52,15,234,138,pug
data\images\newfoundland_123.jpg,263,67,358,164,newfoundland
data\images\great_pyrenees_157.jpg,253,7,387,111,great_pyrenees
data\images\Siamese_199.jpg,192,62,266,149,siamese
data\images\shiba_inu_181.jpg,192,9,419,248,shiba_inu
data\images\staffordshire_bull_terrier_149.jpg,126,90,334,280,staffordshire_bull_terrier
data\images\shiba_inu_146.jpg,133,50,233,193,shiba_inu
data\images\keeshond_163.jpg,75,31,331,434,keeshond
data\images\havanese_147.jpg,208,96,420,270,havanese
data\images\english_cocker_spaniel_135.jpg,169,26,267,144,english_cocker_spaniel
data\images\miniature_pinscher_126.jpg,39,82,169,186,miniature_pinscher
data\images\miniature_pinscher_119.jpg,23,23,140,166,miniature_pinscher
data\images\shiba_inu_119.jpg,39,1,254,273,shiba_inu
data\images\pomeranian_188.jpg,133,33,198,117,pomeranian
data\images\Egyptian_Mau_163.jpg,83,1,236,148,egyptian_mau
data\images\Ragdoll_182.jpg,194,44,365,188,ragdoll
data\images\Siamese_18.jpg,167,91,284,228,siamese
data\images\boxer_175.jpg,232,44,308,112,boxer
data\images\Sphynx_193.jpg,144,1,299,179,sphynx
data\images\great_pyrenees_170.jpg,125,61,232,147,great_pyrenees
data\images\boxer_160.jpg,128,39,259,154,boxer
data\images\Bombay_121.jpg,158,40,240,135,bombay
data\images\yorkshire_terrier_129.jpg,84,31,216,171,yorkshire_terrier
data\images\pomeranian_161.jpg,86,4,209,148,pomeranian
data\images\saint_bernard_18.jpg,52,1,440,299,saint_bernard
data\images\chihuahua_115.jpg,84,17,223,138,chihuahua
data\images\newfoundland_135.jpg,65,48,284,266,newfoundland
data\images\Siamese_145.jpg,146,44,369,253,siamese
data\images\yorkshire_terrier_131.jpg,54,1,195,94,yorkshire_terrier
data\images\Sphynx_121.jpg,145,62,287,209,sphynx
data\images\leonberger_125.jpg,20,32,141,122,leonberger
data\images\shiba_inu_110.jpg,128,23,328,254,shiba_inu
data\images\Bombay_16.jpg,74,1,385,260,bombay
data\images\american_pit_bull_terrier_189.jpg,201,4,294,87,american_pit_bull_terrier
data\images\pomeranian_155.jpg,100,19,199,142,pomeranian
data\images\Persian_126.jpg,260,60,375,143,persian
data\images\saint_bernard_116.jpg,80,9,386,320,saint_bernard
data\images\pug_140.jpg,90,1,231,106,pug
data\images\beagle_147.jpg,156,152,201,203,beagle
data\images\scottish_terrier_167.jpg,128,84,320,244,scottish_terrier
data\images\Maine_Coon_136.jpg,97,91,240,250,maine_coon
data\images\Bengal_130.jpg,350,37,473,164,bengal
data\images\american_bulldog_12.jpg,183,60,401,256,american_bulldog
data\images\basset_hound_183.jpg,104,9,403,305,basset_hound
data\images\great_pyrenees_177.jpg,268,85,336,160,great_pyrenees
data\images\Sphynx_129.jpg,177,8,280,99,sphynx
data\images\Sphynx_206.jpg,85,19,345,299,sphynx
data\images\Birman_184.jpg,114,31,439,337,birman
data\images\newfoundland_121.jpg,112,80,329,267,newfoundland
data\images\pomeranian_157.jpg,33,3,156,140,pomeranian
data\images\shiba_inu_126.jpg,312,1,405,119,shiba_inu
data\images\english_cocker_spaniel_118.jpg,157,46,304,181,english_cocker_spaniel
data\images\great_pyrenees_105.jpg,140,100,295,247,great_pyrenees
data\images\saint_bernard_130.jpg,1,32,316,398,saint_bernard
data\images\havanese_128.jpg,66,84,326,368,havanese
data\images\yorkshire_terrier_13.jpg,198,77,326,207,yorkshire_terrier
data\images\scottish_terrier_121.jpg,93,41,272,348,scottish_terrier
data\images\Persian_136.jpg,241,30,408,201,persian
data\images\yorkshire_terrier_111.jpg,108,59,233,172,yorkshire_terrier
data\images\British_Shorthair_203.jpg,108,29,352,243,british_shorthair
data\images\english_setter_134.jpg,176,39,318,163,english_setter
data\images\yorkshire_terrier_138.jpg,173,2,282,142,yorkshire_terrier
data\images\Sphynx_158.jpg,89,77,283,265,sphynx
data\images\english_setter_126.jpg,173,74,314,217,english_setter
data\images\miniature_pinscher_159.jpg,135,11,200,97,miniature_pinscher
data\images\Abyssinian_154.jpg,139,42,360,237,abyssinian
data\images\beagle_186.jpg,215,152,375,297,beagle
data\images\english_cocker_spaniel_162.jpg,70,22,291,210,english_cocker_spaniel
data\images\havanese_105.jpg,34,58,362,343,havanese
data\images\english_cocker_spaniel_109.jpg,34,32,300,304,english_cocker_spaniel
data\images\wheaten_terrier_150.jpg,51,49,217,203,wheaten_terrier
data\images\Siamese_191.jpg,12,11,314,274,siamese
data\images\Birman_110.jpg,219,26,426,225,birman
data\images\german_shorthaired_143.jpg,88,61,228,204,german_shorthaired
data\images\scottish_terrier_187.jpg,29,12,238,243,scottish_terrier
data\images\basset_hound_138.jpg,41,295,124,425,basset_hound
data\images\american_pit_bull_terrier_121.jpg,80,63,197,151,american_pit_bull_terrier
data\images\Ragdoll_145.jpg,175,37,219,84,ragdoll
data\images\american_pit_bull_terrier_159.jpg,30,11,279,173,american_pit_bull_terrier
data\images\Russian_Blue_172.jpg,150,184,234,281,russian_blue
data\images\american_bulldog_183.jpg,146,115,286,225,american_bulldog
data\images\miniature_pinscher_179.jpg,90,9,238,124,miniature_pinscher
data\images\samoyed_150.jpg,241,92,344,200,samoyed
data\images\staffordshire_bull_terrier_198.jpg,145,111,300,209,staffordshire_bull_terrier
data\images\american_pit_bull_terrier_187.jpg,58,17,183,109,american_pit_bull_terrier
data\images\beagle_148.jpg,82,8,316,192,beagle
data\images\newfoundland_158.jpg,56,1,325,258,newfoundland
data\images\chihuahua_151.jpg,36,11,205,156,chihuahua
data\images\japanese_chin_100.jpg,141,14,349,173,japanese_chin
data\images\english_setter_156.jpg,119,48,265,155,english_setter
data\images\german_shorthaired_182.jpg,103,146,274,285,german_shorthaired
data\images\Sphynx_181.jpg,79,11,233,189,sphynx
data\images\Birman_160.jpg,133,3,368,250,birman
data\images\Persian_10.jpg,1,4,375,321,persian
data\images\beagle_108.jpg,45,81,280,257,beagle
data\images\havanese_125.jpg,133,150,332,291,havanese
data\images\scottish_terrier_164.jpg,212,31,343,194,scottish_terrier
data\images\samoyed_176.jpg,359,82,432,174,samoyed
data\images\miniature_pinscher_143.jpg,70,32,278,181,miniature_pinscher
data\images\beagle_150.jpg,223,30,419,204,beagle
data\images\Siamese_182.jpg,184,54,276,141,siamese
data\images\staffordshire_bull_terrier_156.jpg,149,105,322,246,staffordshire_bull_terrier
data\images\Birman_168.jpg,42,56,210,193,birman
data\images\Abyssinian_124.jpg,88,94,207,195,abyssinian
data\images\keeshond_105.jpg,128,69,263,275,keeshond
data\images\german_shorthaired_183.jpg,288,49,463,217,german_shorthaired
data\images\Egyptian_Mau_125.jpg,39,23,109,95,egyptian_mau
data\images\Ragdoll_124.jpg,145,3,343,233,ragdoll
data\images\British_Shorthair_124.jpg,264,17,403,152,british_shorthair
data\images\Ragdoll_172.jpg,256,1,425,223,ragdoll
data\images\english_setter_160.jpg,145,135,277,307,english_setter
data\images\Russian_Blue_124.jpg,29,25,164,159,russian_blue
data\images\pug_124.jpg,52,53,175,153,pug
data\images\Abyssinian_177.jpg,48,63,105,117,abyssinian
data\images\scottish_terrier_175.jpg,117,1,397,276,scottish_terrier
data\images\staffordshire_bull_terrier_135.jpg,186,109,272,185,staffordshire_bull_terrier
data\images\basset_hound_16.jpg,1,172,271,490,basset_hound
data\images\Birman_166.jpg,183,43,305,164,birman
data\images\miniature_pinscher_123.jpg,33,39,201,142,miniature_pinscher
data\images\american_bulldog_199.jpg,73,25,400,314,american_bulldog
data\images\Bengal_159.jpg,142,1,190,48,bengal
data\images\miniature_pinscher_17.jpg,103,199,223,298,miniature_pinscher
data\images\german_shorthaired_160.jpg,170,172,419,353,german_shorthaired
data\images\yorkshire_terrier_110.jpg,177,214,323,431,yorkshire_terrier
data\images\pug_172.jpg,80,35,201,125,pug
data\images\english_cocker_spaniel_153.jpg,148,82,282,213,english_cocker_spaniel
data\images\boxer_176.jpg,252,72,450,232,boxer
data\images\boxer_148.jpg,158,57,337,236,boxer
data\images\saint_bernard_169.jpg,235,69,440,279,saint_bernard
data\images\newfoundland_17.jpg,60,106,192,251,newfoundland
data\images\yorkshire_terrier_14.jpg,88,17,226,205,yorkshire_terrier
data\images\american_bulldog_200.jpg,177,9,353,143,american_bulldog
data\images\Abyssinian_155.jpg,58,44,213,215,abyssinian
data\images\Maine_Coon_135.jpg,68,34,276,266,maine_coon
data\images\japanese_chin_176.jpg,144,94,322,208,japanese_chin
data\images\Abyssinian_167.jpg,99,34,238,183,abyssinian
data\images\german_shorthaired_159.jpg,147,113,399,311,german_shorthaired
data\images\keeshond_123.jpg,185,22,401,236,keeshond
data\images\yorkshire_terrier_17.jpg,110,23,389,221,yorkshire_terrier
data\images\pomeranian_146.jpg,16,12,100,115,pomeranian
data\images\german_shorthaired_17.jpg,125,151,220,232,german_shorthaired
data\images\saint_bernard_175.jpg,88,53,164,137,saint_bernard
data\images\havanese_132.jpg,54,104,360,394,havanese
data\images\chihuahua_137.jpg,37,1,201,181,chihuahua
data\images\keeshond_183.jpg,143,146,220,258,keeshond
data\images\miniature_pinscher_127.jpg,115,29,226,145,miniature_pinscher
data\images\keeshond_107.jpg,233,18,377,210,keeshond
data\images\english_cocker_spaniel_176.jpg,30,14,235,185,english_cocker_spaniel
data\images\japanese_chin_146.jpg,136,21,284,148,japanese_chin
data\images\german_shorthaired_186.jpg,71,28,333,189,german_shorthaired
data\images\beagle_142.jpg,217,91,318,176,beagle
data\images\saint_bernard_157.jpg,153,174,281,292,saint_bernard
data\images\Maine_Coon_176.jpg,28,19,236,240,maine_coon
data\images\leonberger_126.jpg,28,27,147,116,leonberger
data\images\Birman_158.jpg,142,235,211,301,birman
data\images\english_cocker_spaniel_183.jpg,18,30,323,338,english_cocker_spaniel
